tram_id,service_type,from_stop,to_stop,distance_m,arithmetic_mean_time,geometric_mean_time,median_time,stdev
1,6,217,291,375.4215251630085,89.89873417721519,89.77713567170612,87.0,4.708407474003587
1,6,217,292,341.87731429525286,81.70886075949367,81.6025104126736,79.0,4.188359628517997
1,6,220,292,342.52158739822966,67.56962025316456,67.49118614131748,66.0,3.268668451171993
1,6,220,304,265.6230406009344,32.21518987341772,32.16969120939129,31.0,1.7221847043199443
1,6,224,294,380.2842659919699,121.0,121.00000000000003,121.0,0.0
1,6,224,298,380.1963841142618,71.0,70.98604499918413,70.0,1.7320508075688772
1,6,227,317,203.2422693920273,37.0,36.99999999999999,37.0,0.0
1,6,232,188,406.1522287017632,90.0,90.0,90.0,0.0
1,6,232,294,249.14299364234887,90.0,90.0,90.0,0.0
1,6,250,275,338.29432223595404,112.16666666666667,112.05933167774461,109.5,5.419102016632153
1,6,250,295,493.689555150661,150.83333333333334,150.82198959923076,150.0,2.041241452319315
1,6,275,245,439.5920990670725,114.33333333333333,114.22879827797506,112.0,5.391351098441528
1,6,275,250,338.29432223595404,104.5,104.49409420551953,104.0,1.224744871391589
1,6,291,193,430.2659071850623,114.35443037974683,114.18597399443264,111.0,6.238914219069804
1,6,291,217,375.4215251630085,92.9873417721519,92.85708686150011,90.0,4.939359635870169
1,6,292,217,341.87731429525286,75.0126582278481,74.92023664676019,73.0,3.743348531441883
1,6,292,220,342.52158739822966,109.26582278481013,109.11826612400395,106.0,5.694596765984972
1,6,293,317,159.82497038934187,61.01282051282051,60.94273492509159,59.0,2.938740739874332
1,6,294,190,398.4286592769088,106.33333333333333,106.22103886189038,104.0,5.391351098441528
